url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,categoria,title_real,texto,data_real
https://www.wrvo.org/post/200-people-reportedly-missing-after-brazilian-mining-companys-dam-collapses,,200 People Reportedly Missing After Brazilian Mining Company Dam Collapses,20190126T011500Z,,wrvo.org,English,United States,brumadinho,"Dozens Dead, Hundreds Missing After Brazilian Mining Company's Dam Collapses","ANTES E DEPOIS em #Brumadinho: imagens aéreas e do Google Earth mostram o impacto do rompimento da barragem da Vale, em Minas Gerais: https://t.co/TeovUWc5uN pic.twitter.com/Kc2QGpELm0",2019-01-25 21:49:25
http://www.wcbe.org/post/200-people-reportedly-missing-after-brazilian-mining-companys-dam-collapses,,200 People Reportedly Missing After Brazilian Mining Company Dam Collapses,20190126T064500Z,,wcbe.org,English,United States,brumadinho,"Dozens Dead, Hundreds Missing After Brazilian Mining Company's Dam Collapses","ANTES E DEPOIS em #Brumadinho: imagens aéreas e do Google Earth mostram o impacto do rompimento da barragem da Vale, em Minas Gerais: https://t.co/TeovUWc5uN pic.twitter.com/Kc2QGpELm0",2019-01-25 21:49:25
http://radio.wpsu.org/post/200-people-reportedly-missing-after-brazilian-mining-companys-dam-collapses,,200 People Reportedly Missing After Brazilian Mining Company Dam Collapses,20190126T071500Z,,radio.wpsu.org,English,United States,brumadinho,"Dozens Dead, Hundreds Missing After Brazilian Mining Company's Dam Collapses","ANTES E DEPOIS em #Brumadinho: imagens aéreas e do Google Earth mostram o impacto do rompimento da barragem da Vale, em Minas Gerais: https://t.co/TeovUWc5uN pic.twitter.com/Kc2QGpELm0",2019-01-25 21:49:25
https://www.franceinter.fr/monde/tragedie-humaine-et-environnementale-au-bresil-une-coulee-de-boue-de-toxiques,https://www.franceinter.fr/amp/monde/tragedie-humaine-et-environnementale-au-bresil-une-coulee-de-boue-de-toxiques,Tragédie humaine et environnementale au Brésil : une coulée de boue rouge ravage la vallée du Rio Doce,20190126T150000Z,https://cdn.radiofrance.fr/s3/cruiser-production/2019/01/e0284a5f-1877-4eac-b6e6-1d3075c61b20/600x337_000_1cn7pw.jpg,franceinter.fr,French,France,brumadinho,Tragédie humaine et environnementale au Brésil : une coulée de boue rouge ravage la vallée du Rio Doce,"Depuis vendredi, les secours d'affaire dans le sud-est du Brésil, où un barrage du plus grand opérateur minier du pays a cédé, relâchant des milliers de tonnes de boues rouges sur la commune de Brumadinho et ses 39 000 habitants. Elle se situe à 60 km au sud-ouest de Belo Horizonte, la capitale de l'Etat du Minas Gerais.

Publicité

""Nous avons neuf personnes décédées. Nos données nous indiquent qu'il y a environ 300 disparus"", a déclaré un porte-parole des pompiers.

""_La police, les pompiers et les militaires ont tout fait pour tenter de secourir d'éventuels survivants, mais nous savons qu'à partir de maintenant les chances sont minimes et nous ne trouverons probablement que des corp_s"", a indiqué à la presse Romeu Zema, gouverneur de l'État de Minas Gerais, où une tragédie similaire avait fait 19 morts en 2015.

La rupture d'un barrage du complexe minier de Córrego do Feijão, qui en compte trois au total, a eu lieu vendredi.

Un bilan humain très lourd redouté

Une véritable marée de boue de couleur marron aux reflets grisâtres recouvrait d'immenses surfaces de végétation, et de nombreuses maisons ont été détruites.

""La plupart des personnes touchées sont nos employés"", a affirmé le PDG de Vale, Fabio Schvartsman, lors d'une conférence de presse. La cantine des ouvriers a été engloutie par la coulée de boue à l'heure du déjeuner.

""La tragédie environnementale devrait être moindre que celle de 2015, mais la tragédie humaine bien plus importante"", a conclu le dirigeant, dont l'entreprise était également impliquée dans un drame d'il y a trois ans et deux mois similaire.

Pour voir ce contenu, acceptez les cookies. Pour afficher ce contenu X (anciennement Twitter), vous devez accepter les cookies Réseaux Sociaux.

Ces cookies permettent de partager ou réagir directement sur les réseaux sociaux auxquels vous êtes connectés ou d'intégrer du contenu initialement posté sur ces réseaux sociaux. Ils permettent aussi aux réseaux sociaux d'utiliser vos visites sur nos sites et applications à des fins de personnalisation et de ciblage publicitaire. Gérer mes choix J'autorise

Une catastrophe pour la biodiversité

Ce barrage retient 11,7 millions de litres d'eau contenant des résidus de minerai de fer de couleur rouge.

En 2015 le même type de catastrophe s'était produit. 48 millions de m3 de boues rouges s'étaient répandues dans la vallée du Rio Doce sur un parcours de 650 km, et avait détruits des villages, des sites naturels et des zones de pêche, avant d'arriver dans l'océan Atlantique. A l'époque on estimait que c'était la pire catastrophe écologique dans l'histoire du Brésil. Cette fois, avec la rupture du barrage du 25 janvier, la compagnie minière estime que ce sera ""moins grave"". Mais lorsque ces boues rouges se déversent sur un écosystème, la biodiversité met des dizaines d'années à se reconstituer.

""C'est incroyable que trois ans et deux mois après Mariana, un autre accident avec les mêmes caractéristiques ait lieu dans la même région"", s'est insurgé Greenpeace dans un communiqué.

Les actions de Vale ont chuté de plus de 8% à la clôture de la Bourse de New York, après avoir plongé dans un premier temps de plus de 11% à l'annonce de cette nouvelle tragédie. Le site internet d'informations G1 a affirmé que la Justice du Minas Gerais avait ordonné de bloquer des comptes bancaires totalisant un milliard de reals (233 millions d'euros) en prévision de l'indemnisation des victimes.

Selon le gouvernement du Minas Gerais, une centaine de pompiers a été mobilisée et plusieurs dizaines hélicoptères ont été utilisés pour les secours. Le président Jair Bolsonaro a affirmé qu'il se rendrait au Minas Gerais samedi pour survoler la zone du désastre dans la matinée. ""Nous allons constater les dégâts pour prendre toutes les mesures nécessaires pour atténuer la souffrance des familles de possibles victimes, ainsi que les problèmes environnementaux"", a affirmé le chef de l'État lors d'un point presse depuis Brasilia.

À une quinzaine de kilomètres du barrage, le site d'Inhotim, plus grand musée à ciel ouvert du monde avec sa collection d'art contemporain, a été évacué ""par précaution"". Ce haut lieu du tourisme brésilien accueille environ 35.000 visiteurs par mois.",2019-01-26 11:30:34+00:00
https://www.t-online.de/nachrichten/panorama/id_85156566/brasilien-fuerchterlichen-tragoedie-dutzende-leichen-aus-schlammlawine-geborgen.html,https://www.t-online.de/nachrichten/panorama/id_85156566/tid_amp/brasilien-fuerchterlichen-tragoedie-dutzende-leichen-aus-schlammlawine-geborgen.html,Brasilien :  Fürchterlichen Tragödie  – Dutzende Leichen aus Schlammlawine geborgen,20190128T033000Z,https://bilder.t-online.de/b/85/14/92/82/id_85149282/tid_da/ueberschwemmung-in-brasilien-menschen-mussten-mit-helikoptern-gerettet-werden-wie-gross-das-ueberflutete-gebiet-ist-ist-derzeit-noch-nicht-klar-.jpg,t-online.de,German,Germany,brumadinho,Dammbruch in Brasilien: Dutzende Leichen aus Schlammlawine geborgen,"Überschwemmung in Brasilien: Menschen mussten mit Helikoptern gerettet werden. Wie groß das überflutete Gebiet ist, ist derzeit noch nicht klar. (Quelle: Prefeitura de Paraopeba)

Die Schlammlawine des Dammbruchs hatte alles mitgerissen, was ihr im Wege stand: Häuser, Menschen, Tiere. ""Ich habe alles verloren. Wir sind gerannt, meine Frau und mein Enkel, nur mit unserer Kleidung am Körper"", sagte Virgilio Fernandes Pessoa am Wochenende der Zeitung ""Estado de Minas"". Er lebte von seinen Tieren, die der Schlamm mitgerissen hat. ""Ich habe 40 Jahre lang gelitten und gekämpft und jetzt in fünf Minuten alles verloren. Das ist nicht fair.""

Dramatische Szenen von den Rettungsarbeiten

Der Damm an der Mine des brasilianischen Bergbaukonzerns Vale war am Freitag gebrochen. Die Staatsanwaltschaft leitete eine Untersuchung ein, um die Verantwortlichen für das Unglück zu ermitteln. ""Wir tun alles, um die Sicherheit und Stabilität der Dämme sicherzustellen"", sagte Vale-Chef Schvartsman in einer Erklärung. Der TÜV Süd hatte die Dämme im vergangenen Jahr geprüft, wie das Unternehmen in München auf Anfrage bestätigte. ""Wir werden die Ermittlungen vollumfänglich unterstützen und den Ermittlungsbehörden alle benötigen Unterlagen zur Verfügung stellen"", teilte TÜV Süd mit.",2019-01-28 03:41:42+01:00
https://www.scmp.com/news/world/americas/article/2183857/search-survivors-despair-brazil-amid-dam-collapse,https://amp.scmp.com/news/world/americas/article/2183857/search-survivors-despair-brazil-amid-dam-collapse,"Search for survivors , despair in Brazil amid dam collapse",20190127T210000Z,https://cdn2.i-scmp.com/sites/default/files/styles/620x356/public/images/methode/2019/01/28/22433278-226a-11e9-9177-bd3ae24bba4f_image_hires_035033.jpg?itok=twyEujFR,scmp.com,English,China,brumadinho,"Search for survivors, despair in Brazil amid dam collapse","Brazilian officials on Sunday resumed the search for hundreds of missing people in the wake of a massive dam collapse, with firefighter crews returning to mud-covered areas after a several-hour suspension over fears that a second dam was at risk of breach.

Advertisement

Authorities evacuated several neighbourhoods in the southeastern city of Brumadinho that were within range of the B6 dam owned by the Brazilian mining company Vale. An estimated 24,000 people were told to get to higher ground, but by the afternoon, civil engineers said the second dam was no longer at risk.

Areas of water-soaked mud appeared to be drying out, which could help firefighters get to areas previously unreachable.

“Get out searching!” a woman yelled at firefighters near a refuge set up in the centre of Brumadinho. “They could be out there in the bush.”

Rescue workers search for victims. Photo: Reuters

Advertisement

On Sunday, authorities lowered the confirmed death toll to 37 from 40, giving no explanation, though that number was expected to increase as rescue and recovery teams got to the hardest hit areas.

Even before the half-day suspension of rescue efforts, hope that loved ones had survived a tsunami of iron ore mine waste from Friday’s dam collapse in the area was turning to anguish and anger over the increasing likelihood that many of the hundreds of people missing had died.",2019-01-28 03:50:39+08:00
https://www.business-humanrights.org/en/brazil-dam-victims-the-tragedy-does-not-end-when-the-mud-stops-running,,Brazil dam victims :  The tragedy does not end when the mud stops running  | Business & Human Rights Resource Centre,20190128T180000Z,https://www.business-humanrights.org/sites/default/files/styles/thumbnail/public/images/Brazil%20protest.jpg?itok=1zYwh90A,business-humanrights.org,English,United States,brumadinho,Brazil dam victims: 'The tragedy does not end when the mud stops running',"Opinion Brazil dam victims: 'The tragedy does not end when the mud stops running'

Friday 25th of January saw history repeat itself. A Vale tailings dam in Brumadinho, Brazil, holding iron ore waste burst, releasing a torrent of mud into the surrounding area. So far, hundreds are missing and at least 57 are dead.

In the same state, in November 2015, a dam - also owned by Vale, along with BHP Billiton – collapsed, flooding our homes and villages with toxic mud. Nineteen people were killed, hundreds were displaced, and our water was polluted. The mud spread along 826 kilometres of the Doce River Basin.

We have lived this crime for the last three years. As our communities were not given access to emergency aid, as our families and loved ones were not resettled to decent housing, as our livelihoods remain shattered, and as the 22 people and four companies indicted for aggravated homicide, personal injury and environmental crimes go unpunished.

That these disasters are so similar - including a common company, Vale - worsens our pain. Where are the lessons learned to prevent such devastation? The dam collapse on Friday serves to highlight the pursuit of profit by companies with little regard for us, the communities and workers.

Our state is facing an economic crisis, hostage to extractive industries. But true development cannot take place without environmental, cultural and social preservation. In search of dialogue, last month we sent a request for a meeting with, Governor Romeu Zema, recently elected to represent our state; the response is still pending. The governor, on the other hand, has already met with representatives of various mining companies.

Now, the companies and our governments must work rapidly to ensure every victim of Friday’s disaster has all the help they need, and that our tragedies won’t be repeated. Every person affected by these dam collapses deserves comprehensive compensation and resettlement from the companies, and this will only happen if affected communities are listened to.

We make ourselves available to anyone in the government or business willing to act to improve the safety of these dam and assist affected communities.

To the victims of the disaster at Brumadinho, we send our solidarity because we know more than anyone the struggle that lies ahead. The tragedy does not end when the mud stops running.

Ninguém larga a mão de ninguém! (No-one let go of anyone’s hand!)

Fundão Dam Commission of Affected People (Comissão de Atingidos pela Barragem de Fundão-CABF)

Communities affected by the Dam of Fundão from Mariana MG

Brazilian Caritas Minas Gerais (Cáritas Brasileira Regional Minas Gerais)

Read more on the Brumadinho disaster here.",
https://www.cbsnews.com/news/brazil-dam-collapse-hundreds-missing-disaster-brumadinho-vale-live-updates-2019-01-25/,https://www.cbsnews.com/amp/news/brazil-dam-collapse-hundreds-missing-disaster-brumadinho-vale-live-updates-2019-01-25/,Brazil dam collapse : Hundreds missing after disaster in Brumadinho - live updates,20190125T220000Z,https://cbsnews2.cbsistatic.com/hub/i/r/2019/01/25/617e1b62-c1bb-438a-a026-3a4536b77e55/thumbnail/1200x630/9248944fb980d17a9acff32ebf1c02dd/brazil-2019-01-25t213201z-931622817-rc15c7049d00-rtrmadp-3-brazil-vale-sa-disaster.jpg,cbsnews.com,English,United States,brumadinho,"7 bodies recovered, 200 missing after Brazil dam collapse floods community in sludge","Sao Paulo -- A mining dam collapsed in southeastern Brazil on Friday, inundating a nearby community in an enormous swath of reddish brown liquid waste and leaving an estimated 200 missing, according to Minas Gerais state firefighters. The regional governor's office said seven bodies have been recovered so far.

Brazilian mining company Vale SA said earlier in a statement that the flow reached the community of Vila Ferteco and an administrative office, where employees were present.

The company said it didn't have further information on deaths or injuries at the dam, located in the town of Brumadinho. Parts of the city were evacuated and local firefighters were rescuing people by helicopter and ground vehicles.

Residents are seen in an area next to a dam owned by Brazilian miner Vale SA that burst, in Brumadinho, Brazil January 25, 2019. WASHINGTON ALVES / REUTERS

There were no official reports of deaths, but the state fire department press department told The Associated Press that about 200 people were estimated to be missing.

According to BBC News, the mayor of Brumadinho, Avimar de Melo, told local newspaper Hoje em Dia that ""at least 50 people"" had been killed. ""We do not have more details because everything is happening very fast,"" he said.

General view from above of a dam owned by Brazilian miner Vale SA that burst, in Brumadinho, Brazil January 25, 2019. WASHINGTON ALVES / REUTERS

Vale CEO Fabio Schartzman said he did not know what caused the collapse. About 300 employees were working when it happened. About 100 had been accounted for, and rescue efforts were under way to determine what had happened to the others.

""The principal victims were our own workers,"" Schartzman told a news conference Friday evening. He said a restaurant was buried by the mud at lunchtime.

Local television channel TV Record showed a firefighters' helicopter hovering inches off the ground as it pulled people covered in mud out of the sludge.

""Our main worry now is to quickly find out where the missing people are,"" Fire Brigade Spokesman Lieutenant Pedro Aihara told GloboNews cable television channel.

Photos showed the rooftops of structures poking above an extensive field of the mud, which also cut off roads.

President Jair Bolsonaro sent a tweet saying he lamented the incident and was sending the three cabinet ministers to the area.

Another dam administered by Vale and Australian mining company BHP Billiton collapsed in Mariana, Minas Gerais, in 2015, resulting in 19 deaths and dislocating hundreds from their homes. It's considered the worst environmental disaster in Brazilian history, with 60 million cubic meters of waste flooding rivers and eventually reaching the Atlantic Ocean.

The rivers of mining waste are raising fears of widespread contamination. According to Vale's website, tailings are mostly made up of sand and are non-toxic. However, a UN report found that the waste from the 2015 disaster ""contained high levels of toxic heavy metals."" The 2015 collapse left 250,000 people without drinking water and killed thousands of fish.

Vale is Brazil's largest mining company. Two hours after the accident, Vale stocks fell 10 percent on the New York Stock Exchange.",2019-01-25 00:00:00
https://www.adn.com/nation-world/2019/01/26/dam-with-mine-waste-collapses-in-brazil-7-dead-200-missing/,https://www.adn.com/nation-world/2019/01/26/dam-with-mine-waste-collapses-in-brazil-7-dead-200-missing/?outputType=amp-type,"Dam with mine waste collapses in Brazil ; 7 dead , 200 missing",20190126T060000Z,https://www.adn.com/resizer/l4cIeWNMOOoHHUowiBHGRCg8NPU=/1200x0/arc-anglerfish-arc2-prod-adn.s3.amazonaws.com/public/6TLR2RXUPFFWDNLN22VQTRTDFU.jpg,adn.com,English,United States,brumadinho,At least 58 after Brazil dam collapse,"A structure lays in ruins after a dam collapsed near Brumadinho, Brazil, Friday, Jan. 25, 2019. Brazilian mining company Vale SA said it didn’t yet have information on deaths or injuries at the dam but said that tailings have reached the community of Vila Ferteco. (Leo Drumond/Nitro via AP)

BRUMADINHO, Brazil — The death toll from the collapse of a dam holding back mine waste in southeastern Brazil rose to 58 on Sunday as searchers flying in helicopters and rescuers laboring in deep mud uncovered more bodies. Authorities estimated at least 200 people were still missing and expected the death toll to rise during a search made more challenging by intermittent rains.

Romeu Zema, the governor of the state of Minas Gerais, warned that those responsible ""would be punished.""

Daily Folha de S.Paulo reported Saturday that the dam's mining complex, owned and operated by Brazilian mining company Vale, was issued an expedited license to expand in December due to ""decreased risk.""

Preservation groups in the area say the approval was unlawful.

In addition to the bodies recovered, dozens of people were hospitalized, said authorities with the Minas Gerais fire department. There had been some signs of hope earlier Saturday when authorities found 43 more people alive. Company officials also had said that 100 workers were accounted for.

Cattle are covered by mining debris after a mine collapsed near Brumadinho, Brazil, Friday, Jan. 25, 2019. Brazilian mining company Vale SA said it didn’t yet have information on deaths or injuries at the dam but said that tailings have reached the community of Vila Ferteco. (Leo Drumond/Nitro via AP)

Firefighters distributed to news outlets lists of people who had been rescued or accounted for. But there were still scores of families in the city desperately awaiting word on their loved ones.

For many, hope was fading to anguish.

ADVERTISEMENT

""I don't think he is alive,"" said Joao Bosco, speaking of his cousin, Jorge Luis Ferreira, who worked for Vale. ""Right now I can only hope for a miracle of God.""

Vale workers were eating lunch Friday afternoon when the dam collapsed, unleashing a sea of reddish-brown mud that knocked over and buried several structures of the company and surrounding areas. The level of devastation quickly led President Jair Bolsonaro and other officials to describe it as a ""tragedy.""

“It’s distressing, maddening,” said Vanilza Sueli Oliveira, who was awaiting news of her nephew. “Time is passing. It’s been 24 hours already. Time is passing. I just don’t want to think that he is under the mud.”

An aerial view shows flooding triggered by a dam collapse near Brumadinho, Brazil, Friday, Jan. 25, 2019. Brazilian mining company Vale SA said it didn’t yet have information on deaths or injuries at the dam but said that tailings have reached the community of Vila Ferteco. (Bruno Correia/Nitro via AP)

The rivers of mining waste raised fears of widespread contamination.

ADVERTISEMENT

According to Vale's website, the waste, often called tailings, is composed mostly of sand and is non-toxic. However, a U.N. report found that the waste from a similar disaster in 2015 ""contained high levels of toxic heavy metals.""

Vale CEO Fabio Schvartsman said he did not know what caused the collapse. About 300 employees were working when it happened.

""The principal victims were our own workers,"" Schvartsman told a news conference Friday evening, adding that the restaurant where many ate ""was buried by the mud at lunchtime.""

After the dam collapsed Friday afternoon, parts of Brumadinho were evacuated, and firefighters rescued people by helicopter and ground vehicles. Several helicopters flew over the area on Saturday while firefighters carefully traversed heavily inundated areas looking for survivors.

An aerial view after a dam collapsed near Brumadinho, Brazil, Friday, Jan. 25, 2019. Brazilian mining company Vale SA said it didn’t yet have information on deaths or injuries at the dam but said that tailings have reached the community of Vila Ferteco. (Bruno Correia/Nitro via AP)

Rooftops poked above an extensive field of the mud, which also cut off roads. The flow of waste reached the nearby community of Vila Ferteco and a Vale administrative office, where employees were present.

On Friday, Minas Gerais state court blocked $260 million from Vale for state emergency services and is requiring the company to present a report about how they will help victims. On Saturday, the state's justice ministry ordered an additional $1.3 billion blocked.

Another dam administered by Vale and Australian mining company BHP Billiton collapsed in 2015 in the city of Mariana in Minas Gerais state, resulting in 19 deaths and forcing hundreds from their homes.

Considered the worst environmental disaster in Brazilian history, it left 250,000 people without drinking water and killed thousands of fish. An estimated 60 million cubic meters of waste flooded rivers and eventually flowed into the Atlantic Ocean.

Schvartsman said what happened Friday was ""a human tragedy much larger than the tragedy of Mariana, but probably the environmental damage will be less.""

""Vale destroyed Mariana and now they've destroyed Brumadinho,"" said Sueli de Oliveira Costa, who hadn't heard from her husband since Friday. ""I need answers. I am desperate.""

Bolsonaro, who assumed office Jan. 1, did a flyover of the area on Saturday.

On Twitter, he said his government would do everything it could to ""prevent more tragedies"" like Mariana and now Brumadinho.

The far-right leader campaigned on promises to jump-start Brazil's economy, in part by deregulating mining and other industries.

Environmental groups and activists said the latest spill underscored a lack of regulation, and many promised to fight any further deregulation by Bolsonaro in Latin America's largest nation.

The latest spill ""is a sad consequence of the lessons not learned by the Brazilian government and the mining companies responsible for the tragedy with Samarco dam, in Mariana, also controlled by Vale,"" Greenpeace said in a statement.

""History repeats itself,"" tweeted Marina Silva, a former environmental minister and three-time presidential candidate. ""It's unacceptable that government and mining companies haven't learned anything.""

___

Anna Jean Kaiser reported from Sao Paulo and Peter Prengaman reported from Arraial do Cabo, Brazil.",2019-01-26 00:00:00
https://www.dailymail.co.uk/news/article-6633105/Huge-mud-slide-devastates-Brazilian-city-dam-breaks.html,https://www.dailymail.co.uk/news/article-6633105/amp/Huge-mud-slide-devastates-Brazilian-city-dam-breaks.html,Huge mud slide devastates Brazilian city after dam breaks,20190125T201500Z,https://i.dailymail.co.uk/1s/2019/01/25/19/8993950-0-image-a-24_1548444247997.jpg,dailymail.co.uk,English,United Kingdom,brumadinho,Huge mud slide devastates Brazilian city after dam breaks,"At least seven people have been killed and around 200 people are missing after a dam collapse caused devastation in southeast Brazil, authorities say.

There are fears the disaster, which unleashed a torrent of mud towards the town of Brumadinho, caused a number of deaths, with a fire services officer saying there have been reports of 'several' fatalities.

The dam, controlled by Vale mining company, broke early Friday afternoon, and houses in Brumandinho, in the state of Minas Gerais, were evacuated.

Aerial view taken after the collapse of a dam which belonged to Brazil's giant mining company Vale, near the town of Brumadinho

Firemen looking for people in heavy machinery (L and R) and a locomotive (C) after the collapse

Responders survey the damage on the edge of the collapsed dam that unleashed torrent of mud

Helicopters plucked people covered in mud from the disaster area, including a woman with a fractured hip who was among eight injured people taken to hospital, officials said.

A statement from the fire brigade issued in Belo Horizonte city said scores of people were trapped in areas by the river of sludge released by the dam failure.

According to the fire service and the civil defense corp, residents living in the lower part of the city have been removed from their houses.

Aerial footage reveals extent of flooding after Brazil dams collapse, pictured are nearby fields

There are fears the disaster, which unleashed a torrent of mud towards the town of Brumadinho, caused a number of deaths

A state of emergency has been declared after a dam burst in Brumadinho, southeastern Brazil (pictured: Aftermath of the mud slide)

Pictured: Brumadinho before the mud slide

A state of emergency has been declared, and an emergency task force along with political leaders from the Minas Gerais government are already at the site of the disaster in Brumadinho.

A spokesperson said: 'The government of Minas Gerais has already designated the formation of a strategic crisis office to closely monitor the actions.

'Every state apparatus has been mobilised and moved to the Brumadinho region where the disruption occurred, to closely follow the actions and collaborate in what is necessary. We emphasise that, in this first moment, the main concern is to provide all the assistance to the victims.'

President Jair Bolsonaro has already convened an emergency meeting.

Alexandre Lucas, national secretary for Civil Defence, said: 'The entire federal government is already mobilised to act in the relief and response to the rupture of the dam in Brumadinho. A National Civil Defence team headed by me is already moving to the region to support state and municipal operations.'

Rescue crew work in a tailings dam owned by Brazilian miner Vale SA that burst

President Jair Bolsonaro has already convened an emergency meeting as a result of the collapse

According to the fire service and the civil defense corp, residents living in the lower part of the city have been removed from their houses after the mud slide

It has been reported that two victims have been taken to hospital and are in a stable condition and undergoing evaluation

Vale is Brazil's largest mining company. Two hours after the accident, Vale stocks fell 10 percent on the New York Stock Exchange.

President Jair Bolsonaro sent a tweet saying he lamented the incident and was sending the three cabinet ministers to the area.

Vale Mining Company issued a statement lamenting the accident, saying: 'Vale reports that, at the beginning of this afternoon, Dam 1 of Feijão Mine was broken in Brumadinho (MG).

President Jair Bolsonaro has already convened an emergency meeting

'The company deeply regrets the accident and is making every effort to help and assist those affected.

'There were employees in the administrative area, which was hit by the (mud slide), indicating the possibility, not yet confirmed, of victims. Part of the Vila Ferteco community was also hit.

'Rescue and care of the wounded are being carried out on site by the Fire Department and Civil Defence. There is still no confirmation as to what has caused the accident.

'The top priority of the company right now is to provide support and to help preserve and protect the lives of employees and local communities.

'Vale will continue to provide information as soon as it is confirmed.'

Vale said there were employees in the administrative buildings of the dam that were covered by the surge of mud and water and there could be casualties in that area.

The mud hit parts of the local community Vila Forteco, near the town of Brumadinho, where families were told to evacuate their homes in low-lying areas, authorities said.

Brazil's environmental protection agency Ibama said the dam that burst on Friday held 1 million cubic meters of tailings, much less than the 50 million cubic meters in the 2015 disaster.

Brazil's environmental protection agency Ibama said the dam that burst on Friday held 1 million cubic meters of tailings

A general view of damage caused by the breakage of a dam containing mineral waste from Vale, the world's largest iron producer

Rupture of the dam of the mining company Vale left at least 7 fatalities and around 150 missing

'The company deeply regrets the accident and is making every effort to help and assist those affected,' said a Vale spokesman

Former environmental minister and presidential candidate Marina Silva said Brazilian authorities and private miners had not learned anything from the 2015 disaster and called it unacceptable.

'Three years after the serious environmental crime in Mariana, with investigations still ongoing and no-one punished, history repeats itself as tragedy in Brumadinho,' she said in a Twitter post.",2019-01-25 19:29:20+00:00
https://www.timesofisrael.com/at-least-7-dead-150-missing-in-brazil-dam-collapse-disaster/,https://www.timesofisrael.com/at-least-7-dead-150-missing-in-brazil-dam-collapse-disaster/amp/,"At least 7 dead , 150 missing in Brazil dam collapse disaster",20190126T010000Z,https://static.timesofisrael.com/www/uploads/2019/01/000_1CN8RN-1024x640.jpg,timesofisrael.com,English,Israel,brumadinho,,,
https://www.foxnews.com/world/vale-dam-collapses-in-southeastern-brazil-up-to-200-missing,https://www.foxnews.com/world/vale-dam-collapses-in-southeastern-brazil-up-to-200-missing.amp,"Vale dam collapses in southeastern Brazil , up to 200 missing",20190125T223000Z,https://static.foxnews.com/static/orion/styles/img/fox-news/og/og-fox-news.png,foxnews.com,English,United States,brumadinho,,,
https://www.oann.com/brazil-rescuers-search-for-hundreds-missing-after-mining-dam-burst/,,Brazil rescuers search for hundreds missing after mining dam burst,20190126T113000Z,,oann.com,English,United States,brumadinho,,,
